student_id,race_ethnicity,sex,appalachian_residency,generation,age_at_entry,total_students,graduation_time,graduated,grad_in_4,grad_in_6
14682,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14683,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14684,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14685,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14686,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14687,nonresident_alien,female,non_appalachian,first_gen,19,1,on_time,1,1,1
14688,black_african_american,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14689,black_african_american,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14690,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14691,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14692,nonresident_alien,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14694,nonresident_alien,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14695,two_or_more_races,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14696,white,male,non_appalachian,gen_unknown,19,1,on_time,1,1,1
14697,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14698,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14699,white,male,non_appalachian,non_first_gen,17,1,on_time,1,1,1
14700,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14702,black_african_american,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14703,black_african_american,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14704,black_african_american,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14706,nonresident_alien,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14707,nonresident_alien,female,non_appalachian,gen_unknown,19,1,on_time,1,1,1
14708,nonresident_alien,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14709,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14710,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14711,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14714,white,male,non_appalachian,first_gen,19,1,on_time,1,1,1
14715,white,male,non_appalachian,first_gen,19,1,on_time,1,1,1
14717,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14719,nonresident_alien,female,non_appalachian,first_gen,19,1,on_time,1,1,1
14720,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14724,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14725,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14726,nonresident_alien,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14727,black_african_american,male,non_appalachian,non_first_gen,17,1,on_time,1,1,1
14728,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14730,white,male,non_appalachian,gen_unknown,19,1,on_time,1,1,1
14731,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14732,white,male,non_appalachian,non_first_gen,20,1,on_time,1,1,1
14734,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14735,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14738,hispanic_latino,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14740,white,male,non_appalachian,gen_unknown,17,1,on_time,1,1,1
14741,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14750,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14751,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14752,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14754,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14755,white,female,non_appalachian,first_gen,19,1,on_time,1,1,1
14757,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14759,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14760,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14761,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14762,nonresident_alien,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14764,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14776,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14778,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14779,white,male,non_appalachian,first_gen,17,1,on_time,1,1,1
14780,black_african_american,male,non_appalachian,first_gen,19,1,on_time,1,1,1
14781,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14782,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14783,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14784,two_or_more_races,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14785,black_african_american,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14786,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14787,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14788,white,male,non_appalachian,first_gen,19,1,on_time,1,1,1
14789,black_african_american,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14790,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14801,black_african_american,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14804,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14805,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14806,two_or_more_races,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14807,race_unknown,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14809,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14810,two_or_more_races,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14811,hispanic_latino,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14813,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14814,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14815,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14816,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14818,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14820,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14821,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14822,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14824,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14826,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14827,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14828,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14829,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14832,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14833,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14834,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14835,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14836,two_or_more_races,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14838,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14839,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14840,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14841,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14843,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14844,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14845,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14846,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14847,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14848,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14850,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14851,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14852,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14853,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14854,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14855,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
14856,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14857,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14858,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14859,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14860,black_african_american,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14861,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14862,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14864,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14866,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14867,black_african_american,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14868,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14869,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14870,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14871,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14872,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14873,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14874,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14875,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14876,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14877,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14878,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14880,white,male,non_appalachian,non_first_gen,17,1,on_time,1,1,1
14881,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14882,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14883,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14884,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14885,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14886,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14887,black_african_american,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14888,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14889,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14891,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14892,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14893,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
14894,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14895,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14896,black_african_american,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14897,white,female,non_appalachian,gen_unknown,17,1,on_time,1,1,1
14898,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14899,asian,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14900,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14901,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14902,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14903,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14904,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14905,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
14906,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14908,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14909,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14910,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14913,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14914,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
14915,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14917,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14918,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14919,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14920,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14921,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14922,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
14923,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14924,black_african_american,female,non_appalachian,gen_unknown,19,1,on_time,1,1,1
14926,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14927,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14928,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14929,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14930,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14931,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14932,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14935,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14936,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14937,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14938,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14939,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14941,black_african_american,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
14942,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14943,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14944,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14945,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14946,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14947,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14948,white,female,non_appalachian,first_gen,17,1,on_time,1,1,1
14949,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14950,black_african_american,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14951,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14953,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14954,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14957,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14958,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14960,white,female,non_appalachian,gen_unknown,19,1,on_time,1,1,1
14961,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14962,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14963,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
14964,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14966,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14967,white,female,non_appalachian,first_gen,19,1,on_time,1,1,1
14968,hispanic_latino,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14969,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14970,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14971,hispanic_latino,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14972,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14973,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
14974,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14976,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14977,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14978,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14979,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14980,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
14981,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14983,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14984,hispanic_latino,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14985,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14986,asian,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14987,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14988,hispanic_latino,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14989,white,female,non_appalachian,first_gen,17,1,on_time,1,1,1
14990,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14991,race_unknown,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14992,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
14993,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14995,hispanic_latino,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14996,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14997,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14998,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
14999,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15000,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15001,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15002,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15003,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15004,black_african_american,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15005,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15006,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15007,hispanic_latino,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15008,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15009,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15010,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15013,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15014,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15017,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15018,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15019,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15020,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15021,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15022,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15023,white,female,non_appalachian,gen_unknown,19,1,on_time,1,1,1
15027,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15028,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15030,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15031,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15032,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15033,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15035,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15036,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15037,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15038,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15039,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15040,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15041,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15042,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15043,white,female,non_appalachian,gen_unknown,19,1,on_time,1,1,1
15044,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15045,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15046,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15047,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15048,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15049,hispanic_latino,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15050,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15052,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15053,hispanic_latino,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15054,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15055,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15057,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15060,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15061,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15062,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15063,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15064,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15065,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15066,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15067,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15068,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15069,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15070,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15071,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15073,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15074,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15075,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15076,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15077,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15079,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15080,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15081,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15084,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15085,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15086,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15087,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15088,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15089,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15094,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15095,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15096,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15097,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15098,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15103,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15106,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15109,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15110,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15111,black_african_american,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15112,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15113,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15115,hispanic_latino,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15116,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15117,hispanic_latino,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15118,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15119,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15120,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15122,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15123,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15124,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15125,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15126,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15127,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15128,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15129,black_african_american,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15130,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15131,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15132,asian,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15133,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15134,hispanic_latino,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15135,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15136,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15137,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15138,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15139,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15141,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15142,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15143,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15144,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15147,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15148,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15149,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15150,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15151,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15152,white,female,non_appalachian,non_first_gen,17,1,on_time,1,1,1
15153,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15154,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15155,white,female,non_appalachian,first_gen,19,1,on_time,1,1,1
15156,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15158,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15159,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15160,black_african_american,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15161,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15162,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15163,asian,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15164,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15165,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15166,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15167,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15168,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15169,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15170,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15171,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15172,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15174,black_african_american,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15175,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15176,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15178,white,female,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15179,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15180,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15181,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15182,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15183,white,female,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15184,white,male,non_appalachian,non_first_gen,19,1,on_time,1,1,1
15185,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15186,white,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15187,white,male,non_appalachian,first_gen,19,1,on_time,1,1,1
15188,white,female,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15189,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15190,white,male,non_appalachian,first_gen,18,1,on_time,1,1,1
15191,asian,male,non_appalachian,gen_unknown,18,1,on_time,1,1,1
15192,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15193,white,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
15195,white,female,non_appalachian,first_gen,18,1,on_time,1,1,1
15196,black_african_american,male,non_appalachian,non_first_gen,18,1,on_time,1,1,1
