StudentID	Race_Ethnicity	Sex	appalachian_residency	generation	pell_elligibility	age_at_entry	graduated
27473	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27474	Male	non_appalachian	first_gen	pell_elligible	19	1	0
27475	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27476	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27477	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27478	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27479	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27480	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27481	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27482	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27483	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27484	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27485	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27486	Female	appalachian	non_first_gen	non_pell_elligible	17	1	0
27487	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27488	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27489	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27490	Male	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
27491	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27492	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27493	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27494	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27495	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27496	Female	non_appalachian	non_first_gen	pell_elligible	19	1	0
27497	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27498	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27499	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27500	Female	appalachian	first_gen	pell_elligible	18	1	0
27501	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27502	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27503	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27504	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27505	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27506	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27507	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27508	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27509	Male	non_appalachian	first_gen	pell_elligible	19	1	0
27510	Male	appalachian	non_first_gen	pell_elligible	18	1	0
27511	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27512	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27513	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27514	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27515	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27516	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27517	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27518	Female	non_appalachian	first_gen	pell_elligible	19	1	0
27519	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27520	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27521	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27522	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27523	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27524	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27525	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27526	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27527	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27528	Female	non_appalachian	non_first_gen	pell_elligible	17	1	0
27529	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27530	Male	appalachian	non_first_gen	non_pell_elligible	19	1	0
27531	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27532	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27533	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27534	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27535	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27536	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27537	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27538	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27539	Male	non_appalachian	first_gen	non_pell_elligible	19	1	0
27540	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27541	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27542	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27543	Female	appalachian	first_gen	pell_elligible	18	1	0
27544	Male	appalachian	first_gen	non_pell_elligible	18	1	0
27545	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27546	Male	non_appalachian	first_gen	pell_elligible	17	1	0
27547	Male	non_appalachian	non_first_gen	pell_elligible	19	1	0
27548	Male	appalachian	gen_unknown	pell_elligible	18	1	0
27549	Male	non_appalachian	first_gen	pell_elligible	19	1	0
27550	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27551	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27552	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27553	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
27554	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27555	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27556	Female	appalachian	first_gen	non_pell_elligible	18	1	0
27557	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27558	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27559	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27560	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27561	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27562	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27563	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27564	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27565	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27566	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27567	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27568	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27569	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27570	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27571	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27572	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27573	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27574	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27575	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27576	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27577	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27578	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27579	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27580	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27581	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27582	Male	appalachian	non_first_gen	pell_elligible	18	1	0
27583	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27584	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27585	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27586	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27587	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27588	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27589	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27590	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27591	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27592	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27593	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27594	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27595	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27596	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27597	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27598	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27599	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27600	Male	appalachian	non_first_gen	pell_elligible	18	1	0
27601	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27602	Female	appalachian	first_gen	pell_elligible	18	1	0
27603	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27604	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27605	Male	appalachian	first_gen	non_pell_elligible	24	1	0
27606	Female	non_appalachian	first_gen	non_pell_elligible	19	1	0
27607	Female	appalachian	non_first_gen	pell_elligible	19	1	0
27608	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27609	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27610	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27611	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27612	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27613	Female	appalachian	first_gen	pell_elligible	19	1	0
27614	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27615	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27616	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27617	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27618	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27619	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27620	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27621	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
27622	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27623	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27624	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27625	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27626	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27627	Female	appalachian	first_gen	pell_elligible	18	1	0
27628	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27629	Female	appalachian	non_first_gen	pell_elligible	18	1	0
27630	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27631	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27632	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27633	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27634	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27635	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27636	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27637	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27638	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27639	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27640	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27641	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27642	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27643	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27644	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27645	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27646	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27647	Male	appalachian	non_first_gen	non_pell_elligible	19	1	0
27648	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27649	Male	non_appalachian	first_gen	pell_elligible	19	1	0
27650	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27651	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27652	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27653	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27654	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27655	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27656	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27657	Female	appalachian	first_gen	pell_elligible	19	1	0
27658	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27659	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27660	Male	appalachian	non_first_gen	pell_elligible	18	1	0
27661	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27662	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27663	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27664	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27665	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27666	Male	non_appalachian	non_first_gen	pell_elligible	17	1	0
27667	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27668	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27669	Male	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
27670	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27671	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27672	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27673	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27674	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27675	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27676	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27677	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27678	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27679	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27680	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27681	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27682	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27683	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27684	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27685	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27686	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27687	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27688	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27689	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27690	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27691	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27692	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27693	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27694	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27695	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27696	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27697	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27698	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27699	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27700	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27701	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27702	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27703	Male	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
27704	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27705	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27706	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27707	Male	appalachian	first_gen	non_pell_elligible	18	1	0
27708	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27709	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27710	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27711	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27712	Female	non_appalachian	non_first_gen	pell_elligible	19	1	0
27713	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27714	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27715	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27716	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27717	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27718	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27719	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27720	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27721	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27722	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27723	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27724	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27725	Female	non_appalachian	gen_unknown	pell_elligible	19	1	0
27726	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27727	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27728	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27729	Male	non_appalachian	non_first_gen	pell_elligible	17	1	0
27730	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27731	Female	non_appalachian	first_gen	pell_elligible	17	1	0
27732	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27733	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27734	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27735	Female	non_appalachian	first_gen	non_pell_elligible	19	1	0
27736	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27737	Female	non_appalachian	gen_unknown	non_pell_elligible	19	1	0
27738	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27739	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27740	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27741	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27742	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27743	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27744	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27745	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27746	Female	non_appalachian	first_gen	non_pell_elligible	17	1	0
27747	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27748	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27749	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27750	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27751	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27752	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27753	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27754	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27755	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27756	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27757	Male	appalachian	first_gen	non_pell_elligible	18	1	0
27758	Male	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
27759	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27760	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27761	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27762	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27763	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27764	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27765	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27766	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27767	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27768	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27769	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27770	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
27771	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27772	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27773	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27774	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27775	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27776	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27777	Male	non_appalachian	first_gen	non_pell_elligible	19	1	0
27778	Female	appalachian	first_gen	pell_elligible	18	1	0
27779	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27780	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27781	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27782	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27783	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27784	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27785	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27786	Female	appalachian	non_first_gen	non_pell_elligible	19	1	0
27787	Male	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
27788	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27789	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27790	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27791	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27792	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27793	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27794	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27795	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27796	Male	appalachian	first_gen	non_pell_elligible	18	1	0
27797	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27798	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27799	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27800	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27801	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27802	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27803	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27804	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27805	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27806	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27807	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27808	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27809	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27810	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27811	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27812	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27813	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27814	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27815	Female	appalachian	first_gen	pell_elligible	18	1	0
27816	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27817	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27818	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27819	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27820	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27821	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27822	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27823	Male	appalachian	non_first_gen	pell_elligible	19	1	0
27824	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27825	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27826	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27827	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27828	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27829	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27830	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27831	Male	non_appalachian	first_gen	non_pell_elligible	19	1	0
27832	Female	non_appalachian	first_gen	pell_elligible	17	1	0
27833	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27834	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27835	Female	appalachian	non_first_gen	pell_elligible	18	1	0
27836	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27837	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27838	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27839	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27840	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27841	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27842	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27843	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27844	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27845	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27846	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27847	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27848	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27849	Male	non_appalachian	first_gen	pell_elligible	18	1	0
27850	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1	0
27851	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27852	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27853	Female	non_appalachian	non_first_gen	non_pell_elligible	21	1	0
27854	Male	non_appalachian	first_gen	non_pell_elligible	19	1	0
27855	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27856	Male	appalachian	non_first_gen	pell_elligible	18	1	0
27857	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27858	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27859	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27860	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27861	Female	appalachian	non_first_gen	non_pell_elligible	18	1	0
27862	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27863	Female	non_appalachian	first_gen	non_pell_elligible	18	1	0
27864	Male	appalachian	non_first_gen	non_pell_elligible	19	1	0
27865	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27866	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27867	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27868	Male	appalachian	first_gen	non_pell_elligible	18	1	0
27869	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27870	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27871	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27872	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1	0
27873	Male	non_appalachian	first_gen	non_pell_elligible	18	1	0
27874	Male	appalachian	non_first_gen	non_pell_elligible	19	1	0
27875	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27876	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27877	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27878	Male	appalachian	first_gen	pell_elligible	18	1	0
27879	Female	non_appalachian	first_gen	pell_elligible	18	1	0
27880	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27881	Female	non_appalachian	first_gen	non_pell_elligible	19	1	0
27882	Male	non_appalachian	non_first_gen	pell_elligible	18	1	0
27883	Male	appalachian	non_first_gen	non_pell_elligible	18	1	0
27884	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27885	Female	non_appalachian	non_first_gen	pell_elligible	18	1	0
27886	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1	0
27887	Female	appalachian	first_gen	non_pell_elligible	19	1	0
